,index_x,PassengerId,Survived,Pclass,Name,Sex,Age_x,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,Surname_x,Firstname,Othernames,KaggleAge,index_y,Surname_y,First Names,Age_y,Boarded,Survivor (S) or Victim (†),AgeDiff
445,810,811,0.0,3,AlexanderMr William Albert,male,26.0,0,0,3474,7.8875,,S,Mr,Alexander,William,,26.0,16.0,Alexander,Mr William Albert,23.0,Southampton,†,3.0
446,1211,1212,,3,AnderssonMr Johan Samuel,male,26.0,0,0,347075,7.775,,S,Mr,Andersson,Johan,,26.0,38.0,Andersson,Mr Johan Samuel,26.0,Southampton,†,0.0
447,1186,1187,,3,AngheloffMr Minko,male,26.0,0,0,349202,7.8958,,S,Mr,Angheloff,Minko,,26.0,45.0,Angheloff,Mr Minko,26.0,Southampton,†,0.0
448,870,871,0.0,3,BalkicMr Cerin,male,26.0,0,0,349248,7.8958,,S,Mr,Balkic,Cerin,,26.0,82.0,Balkic,Mr Cerin,26.0,Southampton,†,0.0
449,290,291,1.0,1,WallcroftMiss Ellen “Nellie”,female,26.0,0,0,19877,78.85,,S,Miss,Barber,Ellen,,26.0,1241.0,Wallcroft,Miss Ellen “Nellie”,36.0,Southampton,S,-10.0
450,889,890,1.0,1,BehrMr Karl Howell,male,26.0,0,0,111369,30.0,C148,C,Mr,Behr,Karl,,26.0,110.0,Behr,Mr Karl Howell,26.0,Cherbourg,S,0.0
451,162,163,0.0,3,BengtssonMr Johan Viktor,male,26.0,0,0,347068,7.775,,S,Mr,Bengtsson,John,,26.0,111.0,Bengtsson,Mr Johan Viktor,26.0,Southampton,†,0.0
452,628,629,0.0,3,BostandyeffMr Guentcho,male,26.0,0,0,349224,7.8958,,S,Mr,Bostandyeff,Guentcho,,26.0,130.0,Bostandyeff,Mr Guentcho,26.0,Southampton,†,0.0
453,1237,1238,,2,BotsfordMr William Hull,male,26.0,0,0,237670,13.0,,S,Mr,Botsford,William,,26.0,131.0,Botsford,Mr William Hull,25.0,Southampton,†,1.0
454,898,899,,2,CaldwellMr Albert Francis,male,26.0,1,1,248738,29.0,,S,Mr,Caldwell,Albert,,26.0,183.0,Caldwell,Mr Albert Francis,26.0,Southampton,S,0.0
455,73,74,0.0,3,ChronopoulosMr Apostolos M.,male,26.0,1,0,2680,14.4542,,C,Mr,Chronopoulos,Apostolos,,26.0,233.0,Chronopoulos,Mr Apostolos M.,26.0,Cherbourg,†,0.0
456,1163,1164,,1,ClarkMr Walter Miller,female,26.0,1,0,13508,136.7792,C89,C,Mrs,Clark,Virginia,McDowell,26.0,235.0,Clark,Mr Walter Miller,27.0,Cherbourg,†,-1.0
457,93,94,0.0,3,DeanMr Bertram Frank,male,26.0,1,2,C.A. 2315,20.575,,S,Mr,Dean,Bertram,,26.0,320.0,Dean,Mr Bertram Frank,25.0,Southampton,†,1.0
458,1272,1273,,3,FoleyMr Joseph,male,26.0,0,0,330910,7.8792,,Q,Mr,Foley,Joseph,,26.0,396.0,Foley,Mr Joseph,19.0,Queenstown,†,7.0
459,619,620,0.0,2,GaveyMr Laurence,male,26.0,0,0,31028,10.5,,S,Mr,Gavey,Lawrence,,26.0,434.0,Gavey,Mr Laurence,26.0,Southampton,†,0.0
460,704,705,0.0,3,HansenMr Henrik Juul,male,26.0,1,0,350025,7.8542,,S,Mr,Hansen,Henrik,,26.0,494.0,Hansen,Mr Henrik Juul,26.0,Southampton,†,0.0
461,2,3,1.0,3,HeikkinenMiss Laina,female,26.0,0,0,STON/O2. 3101282,7.925,,S,Miss,Heikkinen,Laina,,26.0,527.0,Heikkinen,Miss Laina,26.0,Southampton,†,0.0
462,994,995,,3,Johansson PalmquistMr Oskar Leander,male,26.0,0,0,347070,7.775,,S,Mr,Johansson Palmquis,Oskar,,26.0,610.0,Johansson Palmquist,Mr Oskar Leander,26.0,Southampton,S,0.0
463,69,70,0.0,3,KinkMr Vincenz,male,26.0,2,0,315151,8.6625,,S,Mr,Kink,Vincenz,,26.0,665.0,Kink,Mr Vincenz,26.0,Southampton,†,0.0
464,1056,1057,,3,Kink-HeilmannMrs Luise,female,26.0,1,1,315153,22.025,,S,Mrs,Kink-Heilmann,Luise,Heilmann,26.0,667.0,Kink-Heilmann,Mrs Luise,26.0,Southampton,S,0.0
465,312,313,0.0,2,LahtinenMrs Anna Amelia,female,26.0,1,1,250651,26.0,,S,Mrs,Lahtinen,Anna,Sylfven,26.0,682.0,Lahtinen,Mrs Anna Amelia,34.0,Southampton,†,-8.0
466,509,510,1.0,3,LangMr Fang,male,26.0,0,0,1601,56.4958,,S,Mr,Lang,Fang,,26.0,689.0,Lang,Mr Fang,32.0,Southampton,S,-6.0
467,617,618,0.0,3,LobbMr William Arthur,female,26.0,1,0,A/5. 3336,16.1,,S,Mrs,Lobb,Cordelia,K Stanlick,26.0,728.0,Lobb,Mr William Arthur,30.0,Southampton,†,-4.0
468,1213,1214,,2,NessonMr Israel,male,26.0,0,0,244368,13.0,F2,S,Mr,Nesson,Israel,,26.0,870.0,Nesson,Mr Israel,26.0,Southampton,†,0.0
469,315,316,1.0,3,NilssonMiss Helmina Josefina,female,26.0,0,0,347470,7.8542,,S,Miss,Nilsson,Helmina,,26.0,880.0,Nilsson,Miss Helmina Josefina,26.0,Southampton,S,0.0
470,1050,1051,,3,PeacockMrs Edith,female,26.0,0,2,SOTON/O.Q. 3101315,13.775,,S,Mrs,Peacock,Edith,Nile,26.0,939.0,Peacock,Mrs Edith,26.0,Southampton,†,0.0
471,1028,1029,,2,SchmidtMr Augustus,male,26.0,0,0,248659,13.0,,S,Mr,Schmidt,August,,26.0,1080.0,Schmidt,Mr Augustus,21.0,Southampton,†,5.0
472,1053,1054,,2,WrightMiss Marion,female,26.0,0,0,220844,13.5,,S,Miss,Wright,Marion,,26.0,1300.0,Wright,Miss Marion,26.0,Southampton,S,0.0
473,1027,1028,,3,ZakarianMr Mapriededer,male,26.5,0,0,2656,7.225,,C,Mr,Zakarian,Mapriededer,,26.5,1309.0,Zakarian,Mr Mapriededer,22.0,Cherbourg,†,4.5
474,146,147,1.0,3,No name match,male,27.0,0,0,350043,7.7958,,S,Mr,Andersson,"""Wennerstrom"")",,27.0,,,,,,,
475,977,978,,3,BarryMiss Julia,female,27.0,0,0,330844,7.8792,,Q,Miss,Barry,Julia,,27.0,90.0,Barry,Miss Julia,26.0,Queenstown,†,1.0
476,221,222,0.0,2,BrackenMr James Hollen,male,27.0,0,0,220367,13.0,,S,Mr,Bracken,James,,27.0,139.0,Bracken,Mr James Hollen,29.0,Southampton,†,-2.0
477,724,725,1.0,1,ChambersMr Norman Campbell,male,27.0,1,0,113806,53.1,E8,S,Mr,Chambers,Norman,,27.0,218.0,Chambers,Mr Norman Campbell,27.0,Southampton,S,0.0
478,1143,1144,,1,ClarkMr Walter Miller,male,27.0,1,0,13508,136.7792,C89,C,Mr,Clark,Walter,,27.0,235.0,Clark,Mr Walter Miller,27.0,Cherbourg,†,0.0
479,1225,1226,,3,CorMr Ivan,male,27.0,0,0,349229,7.8958,,S,Mr,Cor,Ivan,,27.0,265.0,Cor,Mr Ivan,27.0,Southampton,†,0.0
480,607,608,1.0,1,DanielMr Robert Williams,male,27.0,0,0,113804,30.5,,S,Mr,Daniel,Robert,,27.0,298.0,Daniel,Mr Robert Williams,27.0,Southampton,S,0.0
481,321,322,0.0,3,DanoffMr Yoto,male,27.0,0,0,349219,7.8958,,S,Mr,Danoff,Yoto,,27.0,300.0,Danoff,Mr Yoto,27.0,Southampton,†,0.0
482,983,984,,1,DavidsonMr Thornton,female,27.0,1,2,F.C. 12750,52.0,B71,S,Mrs,Davidson,Orian,Hays,27.0,301.0,Davidson,Mr Thornton,31.0,Cherbourg,†,-4.0
483,1075,1076,,1,No name match,female,27.0,1,1,PC 17558,247.5208,B58 B60,C,Mrs,Douglas,Mary,Helene Baxter,27.0,,,,,,,
484,866,867,1.0,2,Durán I MonéSeñora Asuncion,female,27.0,1,0,SC/PARIS 2149,13.8583,,C,More,Duran y,Miss.,,27.0,361.0,Durán I Moné,Señora Asuncion,27.0,Cherbourg,S,0.0
485,681,682,1.0,1,No name match,male,27.0,0,0,PC 17572,76.7292,D49,C,Mr,Hassab,Hammad,,27.0,,,,,,,
486,804,805,1.0,3,HedmanMr Oskar Arvid,male,27.0,0,0,347089,6.975,,S,Mr,Hedman,Oskar,,27.0,524.0,Hedman,Mr Oskar Arvid,27.0,Southampton,S,0.0
487,216,217,1.0,3,HonkanenMiss Eliina,female,27.0,0,0,STON/O2. 3101283,7.925,,S,Miss,Honkanen,Eliina,,27.0,561.0,Honkanen,Miss Eliina,27.0,Southampton,†,0.0
488,909,910,,3,IlmakangasMiss Ida Livija,female,27.0,1,0,STON/O2. 3101270,7.925,,S,Miss,Ilmakangas,Ida,,27.0,583.0,Ilmakangas,Miss Ida Livija,27.0,Southampton,†,0.0
489,8,9,1.0,3,JohnsonMrs Elisabeth Vilhelmina,female,27.0,0,2,347742,11.1333,,S,Mrs,Johnson,Elisabeth,Vilhelmina Berg,27.0,616.0,Johnson,Mrs Elisabeth Vilhelmina,26.0,Southampton,S,1.0
490,1209,1210,,3,JönssonMr Nils Hilding,male,27.0,0,0,350408,7.8542,,S,Mr,Jonsson,Nils,,27.0,629.0,Jönsson,Mr Nils Hilding,27.0,Southampton,†,0.0
491,821,822,1.0,3,LulicMr Nikola,male,27.0,0,0,315098,8.6625,,S,Mr,Lulic,Nikola,,27.0,737.0,Lulic,Mr Nikola,29.0,Southampton,S,-2.0
492,886,887,0.0,2,MontvilaFather Juozas,male,27.0,0,0,211536,13.0,,S,Rev,Montvila,Juozas,,27.0,819.0,Montvila,Father Juozas,27.0,Southampton,†,0.0
493,823,824,1.0,3,MoorMrs Beila,female,27.0,0,1,392096,12.475,E121,S,Mrs,Moor,Beila),,27.0,821.0,Moor,Mrs Beila,29.0,Southampton,S,-2.0
494,942,943,,2,PulbaumMr Franz,male,27.0,0,0,SC/PARIS 2168,15.0333,,C,Mr,Pulbaum,Franz,,27.0,977.0,Pulbaum,Mr Franz,27.0,Cherbourg,†,0.0
495,551,552,0.0,2,SharpMr Percival,male,27.0,0,0,244358,26.0,,S,Mr,Sharp,Percival,James,27.0,1087.0,Sharp,Mr Percival,27.0,Southampton,†,0.0
496,1254,1255,,3,StrilicMr Ivan,male,27.0,0,0,315083,8.6625,,S,Mr,Strilic,Ivan,,27.0,1159.0,Strilic,Mr Ivan,27.0,Southampton,†,0.0
497,717,718,1.0,2,TrouttMiss Edwina Celia,female,27.0,0,0,34218,10.5,E101,S,Miss,Troutt,Edwina,Celia,27.0,1205.0,Troutt,Miss Edwina Celia,27.0,Southampton,S,0.0
498,41,42,0.0,2,No name match,female,27.0,1,0,11668,21.0,,S,Mrs,Turpin,Dorothy,Ann Wonnacott,27.0,,,,,,,
499,992,993,,2,WeiszMr Léopold,male,27.0,1,0,228414,26.0,,S,Mr,Weisz,Leopold,,27.0,1257.0,Weisz,Mr Léopold,37.0,Southampton,†,-10.0
500,377,378,0.0,1,WidenerMr Harry Elkins,male,27.0,0,2,113503,211.5,C82,C,Mr,Widener,Harry,,27.0,1278.0,Widener,Mr Harry Elkins,27.0,Southampton,†,0.0
501,894,895,,3,WirzMr Albert,male,27.0,0,0,315154,8.6625,,S,Mr,Wirz,Albert,,27.0,1295.0,Wirz,Mr Albert,27.0,Southampton,†,0.0
502,620,621,0.0,3,YasbeckMr Antoni,male,27.0,1,0,2659,14.4542,,C,Mr,Yasbeck,Antoni,,27.0,1302.0,Yasbeck,Mr Antoni,27.0,Cherbourg,S,0.0
503,1062,1063,,3,ZakarianMr Ortin,male,27.0,0,0,2670,7.225,,C,Mr,Zakarian,Ortin,,27.0,1310.0,Zakarian,Mr Ortin,27.0,Cherbourg,†,0.0
504,874,875,1.0,2,AbelsonMrs Hannah,female,28.0,1,0,P/PP 3381,24.0,,C,Mrs,Abelson,Hannah,Wizosky,28.0,8.0,Abelson,Mrs Hannah,28.0,Cherbourg,S,0.0
505,883,884,0.0,2,BanfieldMr Frederick James,male,28.0,0,0,C.A./SOTON 34068,10.5,,S,Mr,Banfield,Frederick,,28.0,84.0,Banfield,Mr Frederick James,28.0,Southampton,†,0.0
506,1034,1035,,2,BeauchampMr Henry James,male,28.0,0,0,244358,26.0,,S,Mr,Beauchamp,Henry,,28.0,101.0,Beauchamp,Mr Henry James,28.0,Southampton,†,0.0
507,430,431,1.0,1,Björnström-SteffanssonMr Mauritz Hokan,male,28.0,0,0,110564,26.55,C52,S,Mr,Bjornstrom-Steffansson,Mauritz,,28.0,124.0,Björnström-Steffansson,Mr Mauritz Hokan,28.0,Southampton,S,0.0
508,756,757,0.0,3,CarlssonMr August Sigfrid,male,28.0,0,0,350042,7.7958,,S,Mr,Carlsson,August,,28.0,198.0,Carlsson,Mr August Sigfrid,28.0,Southampton,†,0.0
509,83,84,0.0,1,CarrauMr Francisco Mauro Severiano,male,28.0,0,0,113059,47.1,,S,Mr,Carrau,Francisco,,28.0,202.0,Carrau,Mr Francisco Mauro Severiano,27.0,Southampton,†,1.0
510,1014,1015,,3,CarverMr Alfred John,male,28.0,0,0,392095,7.25,,S,Mr,Carver,Alfred,,28.0,210.0,Carver,Mr Alfred John,28.0,Southampton,†,0.0
511,426,427,1.0,2,ClarkeMr Charles Valentine,female,28.0,1,0,2003,26.0,,S,Mrs,Clarke,Ada,Maria Winfield,28.0,237.0,Clarke,Mr Charles Valentine,29.0,Southampton,†,-1.0
512,342,343,0.0,2,CollanderMr Erik Gustaf,male,28.0,0,0,248740,13.0,,S,Mr,Collander,Erik,,28.0,247.0,Collander,Mr Erik Gustaf,27.0,Southampton,†,1.0
513,423,424,0.0,3,DanbomMrs Anna Sigrid Maria,female,28.0,1,1,347080,14.4,,S,Mrs,Danbom,Anna,Sigrid Maria Brogren,28.0,297.0,Danbom,Mrs Anna Sigrid Maria,28.0,Southampton,†,0.0
514,635,636,1.0,2,CanavanMiss Mary,female,28.0,0,0,237668,13.0,,S,Miss,Davis,Mary,,28.0,189.0,Canavan,Miss Mary,22.0,Queenstown,†,6.0
515,944,945,,1,FortuneMiss Ethel Flora,female,28.0,3,2,19950,263.0,C23 C25 C27,S,Miss,Fortune,Ethel,,28.0,407.0,Fortune,Miss Ethel Flora,28.0,Southampton,S,0.0
516,392,393,0.0,3,GustafssonMr Johan Birger,male,28.0,2,0,3101277,7.925,,S,Mr,Gustafsson,Johan,,28.0,481.0,Gustafsson,Mr Johan Birger,28.0,Southampton,†,0.0
517,403,404,0.0,3,HakkarainenMr Pekka Pietari,male,28.0,1,0,STON/O2. 3101279,15.85,,S,Mr,Hakkarainen,Pekka,,28.0,486.0,Hakkarainen,Mr Pekka Pietari,28.0,Southampton,†,0.0
518,848,849,0.0,2,HarperReverend John,male,28.0,0,1,248727,33.0,,S,Rev,Harper,John,,28.0,505.0,Harper,Reverend John,39.0,Southampton,†,-11.0
519,313,314,0.0,3,HendekovicMr Ignjac,male,28.0,0,0,349243,7.8958,,S,Mr,Hendekovic,Ignjac,,28.0,530.0,Hendekovic,Mr Ignjac,28.0,Southampton,†,0.0
520,1303,1304,,3,HenrikssonMiss Jenny Lovisa,female,28.0,0,0,347086,7.775,,S,Miss,Henriksson,Jenny,,28.0,531.0,Henriksson,Miss Jenny Lovisa,28.0,Southampton,†,0.0
521,996,997,,3,HolthenMr Johan Martin,male,28.0,0,0,C 4001,22.525,,S,Mr,Holthen,Johan,,28.0,557.0,Holthen,Mr Johan Martin,28.0,Southampton,†,0.0
522,169,170,0.0,3,LingMr Lee,male,28.0,0,0,1601,56.4958,,S,Mr,Ling,Lee,,28.0,724.0,Ling,Mr Lee,28.0,Southampton,†,0.0
523,34,35,0.0,1,MeyerMr Edgar Joseph,male,28.0,1,0,PC 17604,82.1708,,C,Mr,Meyer,Edgar,,28.0,801.0,Meyer,Mr Edgar Joseph,28.0,Cherbourg,†,0.0
524,105,106,0.0,3,MihoffMr Stoytcho,male,28.0,0,0,349207,7.8958,,S,Mr,Mionoff,Stoytcho,,28.0,804.0,Mihoff,Mr Stoytcho,28.0,Southampton,†,0.0
525,1148,1149,,3,NiklassonMr Samuel,male,28.0,0,0,363611,8.05,,S,Mr,Niklasson,Samuel,,28.0,878.0,Niklasson,Mr Samuel,28.0,Southampton,†,0.0
526,562,563,0.0,2,NormanMr Robert Douglas,male,28.0,0,0,218629,13.5,,S,Mr,Norman,Robert,,28.0,885.0,Norman,Mr Robert Douglas,27.0,Southampton,†,1.0
527,508,509,0.0,3,OlsenMr Henry Margido,male,28.0,0,0,C 4001,22.525,,S,Mr,Olsen,Henry,,28.0,893.0,Olsen,Mr Henry Margido,28.0,Southampton,†,0.0
528,281,282,0.0,3,OlssonMr Nils Johan Göransson,male,28.0,0,0,347464,7.8542,,S,Mr,Olsson,Nils,Johan,28.0,897.0,Olsson,Mr Nils Johan Göransson,28.0,Southampton,†,0.0
529,1167,1168,,2,ParkerMr Clifford Richard,male,28.0,0,0,SC 14888,10.5,,S,Mr,Parker,Clifford,,28.0,928.0,Parker,Mr Clifford Richard,17.0,Southampton,†,11.0
530,100,101,0.0,3,PeteranecMiss Mathilda,female,28.0,0,0,349245,7.8958,,S,Miss,Petranec,Matilda,,28.0,955.0,Peteranec,Miss Mathilda,28.0,Southampton,†,0.0
531,443,444,1.0,2,ReynaldsSeñora Encarnación,female,28.0,0,0,230434,13.0,,S,Ms,Reynaldo,Encarnacion,,28.0,997.0,Reynalds,Señora Encarnación,28.0,Southampton,S,0.0
532,23,24,1.0,1,SloperMr William Thompson,male,28.0,0,0,113788,35.5,A6,S,Mr,Sloper,William,,28.0,1120.0,Sloper,Mr William Thompson,28.0,Southampton,S,0.0
533,399,400,1.0,2,TroutMrs Jessie Laird,female,28.0,0,0,240929,12.65,,S,Mrs,Trout,Jessie,L,28.0,1204.0,Trout,Mrs Jessie Laird,27.0,Southampton,S,1.0
534,200,201,0.0,3,VandewalleMr Nestor Cyriel,male,28.0,0,0,345770,9.5,,S,Mr,Vande Wall,Nestor,,28.0,1233.0,Vandewalle,Mr Nestor Cyriel,28.0,Southampton,†,0.0
535,355,356,0.0,3,Van Den SteenMr Leo Peter,male,28.0,0,0,345783,9.5,,S,Mr,Vanden Steen,Leo,,28.0,1222.0,Van Den Steen,Mr Leo Peter,28.0,Southampton,†,0.0
536,57,58,0.0,3,NofalMr Mansouer,male,28.5,0,0,2697,7.2292,,C,Mr,Novel,Mansouer,,28.5,884.0,Nofal,Mr Mansouer,20.0,Cherbourg,†,8.5
537,964,965,,1,Oviés Y RodríguezMr Servando José Florentino,male,28.5,0,0,PC 17562,27.7208,D43,C,Rodriguez,Ovies y,Mr.,,28.5,907.0,Oviés Y Rodríguez,Mr Servando José Florentino,36.0,Cherbourg,†,-7.5
538,735,736,0.0,3,WilliamsMr Leslie,male,28.5,0,0,54636,16.1,,S,Mr,Williams,Leslie,,28.5,1291.0,Williams,Mr Leslie,28.0,Southampton,†,0.5
539,730,731,1.0,1,AllenMiss Elisabeth Walton,female,29.0,0,0,24160,211.3375,B5,S,Miss,Allen,Elisabeth,,29.0,20.0,Allen,Miss Elisabeth Walton,29.0,Southampton,S,0.0
540,1047,1048,,1,CorrMiss Ellen,female,29.0,0,0,PC 17483,221.7792,C97,S,Miss,Bird,Ellen,,29.0,271.0,Corr,Miss Ellen,16.0,Queenstown,S,13.0
541,477,478,0.0,3,BraundMr Lewis Richard,male,29.0,1,0,3460,7.0458,,S,Mr,Braund,Lewis,,29.0,145.0,Braund,Mr Lewis Richard,29.0,Southampton,†,0.0
542,1010,1011,,2,ChapmanMrs Sara Elizabeth,female,29.0,1,0,SC/AH 29037,26.0,,S,Mrs,Chapman,Sara,Elizabeth Lawry,29.0,222.0,Chapman,Mrs Sara Elizabeth,28.0,Southampton,†,1.0
543,90,91,0.0,3,ChristmannMr Emil,male,29.0,0,0,343276,8.05,,S,Mr,Christmann,Emil,,29.0,230.0,Christmann,Mr Emil,29.0,Southampton,†,0.0
544,1219,1220,,2,ClarkeMr Charles Valentine,male,29.0,1,0,2003,26.0,,S,Mr,Clarke,Charles,,29.0,237.0,Clarke,Mr Charles Valentine,29.0,Southampton,†,0.0
545,242,243,0.0,2,ColeridgeMr Reginald Charles,male,29.0,0,0,W./C. 14263,10.5,,S,Mr,Coleridge,Reginald,,29.0,246.0,Coleridge,Mr Reginald Charles,29.0,Southampton,†,0.0
546,510,511,1.0,3,DalyMr Eugene Patrick,male,29.0,0,0,382651,7.75,,Q,Mr,Daly,Eugene,,29.0,293.0,Daly,Mr Eugene Patrick,29.0,Queenstown,S,0.0
547,53,54,1.0,2,No name match,female,29.0,1,0,2926,26.0,,S,Mrs,Faunthorpe,Elizabeth,Anne Wilkinson,29.0,,,,,,,
548,1139,1140,,2,HoldMrs Annie Margaret,female,29.0,1,0,26707,26.0,,S,Mrs,Hold,Annie,Margaret Hill,29.0,555.0,Hold,Mrs Annie Margaret,29.0,Southampton,S,0.0
549,455,456,1.0,3,JalševacMr Ivan,male,29.0,0,0,349240,7.8958,,C,Mr,Jalsevac,Ivan,,29.0,592.0,Jalševac,Mr Ivan,29.0,Cherbourg,S,0.0
550,1190,1191,,3,JohanssonMr Nils,male,29.0,0,0,347467,7.8542,,S,Mr,Johansson,Nils,,29.0,609.0,Johansson,Mr Nils,29.0,Southampton,†,0.0
551,1285,1286,,3,Kink-HeilmannMrs Luise,male,29.0,3,1,315153,22.025,,S,Mr,Kink-Heilmann,Anton,,29.0,667.0,Kink-Heilmann,Mrs Luise,26.0,Southampton,S,3.0
552,713,714,0.0,3,LarssonMr August Viktor,male,29.0,0,0,7545,9.4833,,S,Mr,Larsson,August,,29.0,694.0,Larsson,Mr August Viktor,29.0,Southampton,†,0.0
553,231,232,0.0,3,LarssonMr Bengt Edvin,male,29.0,0,0,347067,7.775,,S,Mr,Larsson,Bengt,,29.0,695.0,Larsson,Mr Bengt Edvin,29.0,Southampton,†,0.0
554,782,783,0.0,1,LongMr Milton Clyde,male,29.0,0,0,113501,30.0,D6,S,Mr,Long,Milton,,29.0,731.0,Long,Mr Milton Clyde,29.0,Southampton,†,0.0
555,988,989,,3,MäkinenMr Kalle Edvard,male,29.0,0,0,STON/O 2. 3101268,7.925,,S,Mr,Makinen,Kalle,,29.0,848.0,Mäkinen,Mr Kalle Edvard,29.0,Southampton,†,0.0
556,963,964,,3,NieminenMiss Manta Josefina,female,29.0,0,0,3101297,7.925,,S,Miss,Nieminen,Manta,,29.0,877.0,Nieminen,Miss Manta Josefina,29.0,Southampton,†,0.0
557,66,67,1.0,2,NyeMrs Elizabeth,female,29.0,0,0,C.A. 29395,10.5,F33,S,Mrs,Nye,Elizabeth,Ramell,29.0,888.0,Nye,Mrs Elizabeth,29.0,Southampton,S,0.0
558,1260,1261,,2,Pallàs I CastellóSeñor Emili,male,29.0,0,0,SC/PARIS 2147,13.8583,,C,Castello,Pallas y,Mr.,,29.0,921.0,Pallàs I Castelló,Señor Emili,29.0,Cherbourg,S,0.0
559,567,568,0.0,3,PålssonMrs Alma Cornelia,female,29.0,0,4,349909,21.075,,S,Mrs,Palsson,Alma,Cornelia Berglund,29.0,983.0,Pålsson,Mrs Alma Cornelia,29.0,Southampton,†,0.0
560,336,337,0.0,1,PearsMr Thomas Clinton,male,29.0,1,0,113776,66.6,C2,S,Mr,Pears,Thomas,,29.0,941.0,Pears,Mr Thomas Clinton,29.0,Southampton,†,0.0
561,81,82,1.0,3,ScheerlinckMr Jean,male,29.0,0,0,345779,9.5,,S,Mr,Sheerlinck,Jan,,29.0,1079.0,Scheerlinck,Mr Jean,29.0,Southampton,S,0.0
562,251,252,0.0,3,StrömMrs Elna Matilda,female,29.0,1,1,347054,10.4625,G6,S,Mrs,Strom,Elna,Matilda Persson,29.0,1161.0,Ström,Mrs Elna Matilda,29.0,Southampton,†,0.0
563,255,256,1.0,3,No name match,female,29.0,0,2,2650,15.2458,,C,Mrs,Touma,Hanne,Youssef Razi,29.0,,,,,,,
564,117,118,0.0,2,TurpinMr William John,male,29.0,1,0,11668,21.0,,S,Mr,Turpin,William,John,29.0,1210.0,Turpin,Mr William John,29.0,Southampton,†,0.0
565,133,134,1.0,2,WeiszMrs Mathilde Françoise,female,29.0,1,0,228414,26.0,,S,Mrs,Weisz,Mathilde,Francoise Pede,29.0,1258.0,Weisz,Mrs Mathilde Françoise,37.0,Southampton,S,-8.0
566,1153,1154,,2,No name match,female,29.0,0,2,29103,23.0,,S,Mrs,Wells,Arthur,"Henry (Addie"" Dart",29.0,,,,,,,
567,422,423,0.0,3,ZimmermannMr Leo,male,29.0,0,0,315082,7.875,,S,Mr,Zimmerman,Leo,,29.0,1312.0,Zimmermann,Mr Leo,29.0,Southampton,†,0.0
568,361,362,0.0,2,Del CarloMr Sebastiano,male,29.0,1,0,SC/PARIS 2167,27.7208,,C,Mr,del Ca,Sebastiano,,29.0,322.0,Del Carlo,Mr Sebastiano,29.0,Cherbourg,†,0.0
569,308,309,0.0,2,AbelsonMr Samuel,male,30.0,1,0,P/PP 3381,24.0,,C,Mr,Abelson,Samuel,,30.0,7.0,Abelson,Mr Samuel,30.0,Cherbourg,†,0.0
570,365,366,0.0,3,ÖdahlMr Nils Martin,male,30.0,0,0,C 7076,7.25,,S,Mr,Adahl,Mauritz,Nils,30.0,1314.0,Ödahl,Mr Nils Martin,23.0,Southampton,†,7.0
571,969,970,,2,AldworthMr Augustus Henry,male,30.0,0,0,248744,13.0,,S,Mr,Aldworth,Charles,,30.0,15.0,Aldworth,Mr Augustus Henry,34.0,Southampton,†,-4.0
572,1197,1198,,1,AllisonMr Hudson Joshua Creighton,male,30.0,1,2,113781,151.55,C22 C26,S,Mr,Allison,Hudson,Joshua,30.0,24.0,Allison,Mr Hudson Joshua Creighton,30.0,Southampton,†,0.0
573,244,245,0.0,3,AttalaMr Sleiman,male,30.0,0,0,2694,7.225,,C,Mr,Attalah,Sleiman,,30.0,67.0,Attala,Mr Sleiman,27.0,Cherbourg,†,3.0
574,1291,1292,,1,BonnellMiss Caroline,female,30.0,0,0,36928,164.8667,C7,S,Miss,Bonnell,Caroline,,30.0,127.0,Bonnell,Miss Caroline,30.0,Southampton,S,0.0
575,534,535,0.0,3,CacicMiss Marija,female,30.0,0,0,315084,8.6625,,S,Miss,Cacic,Marija,,30.0,177.0,Cacic,Miss Marija,30.0,Southampton,†,0.0
576,257,258,1.0,1,CherryMiss Gladys,female,30.0,0,0,110152,86.5,B77,S,Miss,Cherry,Gladys,,30.0,225.0,Cherry,Miss Gladys,30.0,Southampton,S,0.0
577,897,898,,3,ConnollyMiss Kate,female,30.0,0,0,330972,7.6292,,Q,Miss,Connolly,Kate,,30.0,260.0,Connolly,Miss Kate,41.0,Queenstown,†,-11.0
578,934,935,,2,CorbettMrs Irene,female,30.0,0,0,237249,13.0,,S,Mrs,Corbett,Irene,Colvin,30.0,267.0,Corbett,Mrs Irene,30.0,Southampton,†,0.0
579,157,158,0.0,3,HomerMr Harry,male,30.0,0,0,SOTON/OQ 392090,8.05,,S,Mr,Corn,Harry,,30.0,560.0,Homer,Mr Harry,40.0,Southampton,S,-10.0
580,1182,1183,,3,DalyMiss Margaret Marcella,female,30.0,0,0,382650,6.95,,Q,Miss,Daly,Margaret,Marcella,30.0,292.0,Daly,Miss Margaret Marcella,33.0,Queenstown,S,-3.0
581,79,80,1.0,3,DowdellMiss Elizabeth,female,30.0,0,0,364516,12.475,,S,Miss,Dowdell,Elizabeth,,30.0,349.0,Dowdell,Miss Elizabeth,31.0,Southampton,S,-1.0
